ensembl_transcript_id	hgnc_symbol
ENST00000225737	AKAP10
ENST00000225740	ALDH3A1
ENST00000225742	SMARCD2
ENST00000225760	PRR29
ENST00000225777	SYNGR2
ENST00000225792	DDX5
ENST00000225805	C17orf75
ENST00000225823	ASIC2
ENST00000225831	CCL2
ENST00000225844	CCL13
ENST00000225873	PEX12
ENST00000225916	KAT2A
ENST00000225927	NAGLU
ENST00000225929	HSD17B1
ENST00000225941	ABI3
ENST00000225964	COL1A1
ENST00000225969	MRPL27
ENST00000225972	LRRC59
ENST00000225983	HDAC5
ENST00000225992	PPY
ENST00000226004	DUSP3
ENST00000226021	CACNG1
ENST00000226067	HLF
ENST00000226091	EFNB3
ENST00000226094	FAM20A
ENST00000226105	RANGRF
ENST00000226193	RCVRN
ENST00000226207	MYH1
ENST00000226218	VTN
ENST00000226225	TNFAIP1
ENST00000226230	TMEM97
ENST00000226247	FOXN1
ENST00000226253	ALDOC
ENST00000226279	CD38
ENST00000226284	IBSP
ENST00000226299	LAP3
ENST00000226319	JADE1
ENST00000226328	RUFY3
ENST00000226355	AFM
ENST00000226359	AFP
ENST00000226432	CWH43
ENST00000226444	SULT1E1
ENST00000226522	LAMTOR3
ENST00000226574	NFKB1
ENST00000226578	MANBA
ENST00000226725	KLHL2
ENST00000226760	WFS1
ENST00000226796	GAR1
ENST00000226951	CLNK
ENST00000227065	FAM149A
ENST00000227135	SPA17
ENST00000227155	CD82
ENST00000227157	LDHA
ENST00000227163	SPI1
ENST00000227214	PLEKHB1
ENST00000227251	CRYAB
ENST00000227266	CTSC
ENST00000227322	ZPR1
ENST00000227348	CRTAM
ENST00000227349	C11orf63
ENST00000227378	HSPA8
ENST00000227451	DTX4
ENST00000227471	UNC93B1
ENST00000227474	PUS3
ENST00000227495	ST3GAL4
ENST00000227503	SF1
ENST00000227507	CCND1
ENST00000227520	CCDC86
ENST00000227524	PRPF19
ENST00000227525	TMEM109
ENST00000227618	ANAPC15
ENST00000227638	PANX1
ENST00000227665	APOA5
ENST00000227667	APOC3
ENST00000227752	IL10RA
ENST00000227756	GALNT18
ENST00000227758	BIRC2
ENST00000227868	PDHX
ENST00000227880	SLC15A3
ENST00000227918	SCGB2A2
ENST00000228027	DGAT2
ENST00000228136	C11orf58
ENST00000228140	RPS13
ENST00000228226	HP
ENST00000228251	YBX3
ENST00000228264	DDX11
ENST00000228280	KITLG
ENST00000228284	SART3
ENST00000228289	ZNF268
ENST00000228306	RPLP0
ENST00000228307	PXN
ENST00000228318	SLC25A3
ENST00000228345	RAD52
ENST00000228347	POLR3B
ENST00000228425	PPFIBP1
ENST00000228434	CD69
ENST00000228437	PRDM4
ENST00000228438	CLEC2B
ENST00000228463	SELPLG
ENST00000228468	ASIC1
ENST00000228476	DAO
ENST00000228495	KCTD10
ENST00000228506	MLEC
ENST00000228510	MVK
ENST00000228515	CSRNP2
ENST00000228534	IL23A
ENST00000228567	SYT10
ENST00000228682	GLI1
ENST00000228705	PPM1H
ENST00000228740	LTA4H
ENST00000228741	ELK3
ENST00000228799	ITFG2
ENST00000228820	PARP11
ENST00000228825	ARPC3
ENST00000228827	GPN3
ENST00000228837	FGF6
ENST00000228841	MYL2
ENST00000228843	RAD51AP1
ENST00000228850	AKAP3
ENST00000228865	CREBL2
ENST00000228872	CDKN1B
ENST00000228887	GPRC5D
ENST00000228916	SCNN1A
ENST00000228918	LTBR
ENST00000228922	OGFOD2
ENST00000228928	OAS3
ENST00000228936	ART4
ENST00000228938	MGP
ENST00000228945	ARHGDIB
ENST00000228955	GTF2H3
ENST00000229002	RERGL
ENST00000229003	ENDOU
ENST00000229022	VDR
ENST00000229030	FZD10
ENST00000229134	IL26
ENST00000229135	IFNG
ENST00000229179	NUP107
ENST00000229195	CNOT2
ENST00000229201	TIMELESS
ENST00000229214	KRR1
ENST00000229238	MRPL51
ENST00000229239	GAPDH
ENST00000229243	ACRBP
ENST00000229251	COPS7A
ENST00000229264	GNB3
ENST00000229265	CDCA3
ENST00000229266	CHPT1
ENST00000229268	USP5
ENST00000229277	ENO2
ENST00000229281	C12orf57
ENST00000229304	APOBEC1
ENST00000229307	NANOG
ENST00000229314	GOLT1B
ENST00000229328	PRKAB1
ENST00000229329	CMAS
ENST00000229330	HCFC2
ENST00000229332	CLEC4A
ENST00000229335	AICDA
ENST00000229340	RAB35
ENST00000229379	COX6A1
ENST00000229384	GATC
ENST00000229387	RFX4
ENST00000229390	SRSF9
ENST00000229395	FGFR1OP2
ENST00000229402	KLRB1
ENST00000229405	ZNF76
ENST00000229416	GCLC
ENST00000229447	IYD
ENST00000229465	
ENST00000229471	FYN
ENST00000229554	RSPH4A
ENST00000229563	TMEM14C
ENST00000229570	SMIM8
ENST00000229583	ADTRP
ENST00000229595	ASF1A
ENST00000229633	HINT3
ENST00000229634	NCOA7
ENST00000229708	ULBP1
ENST00000229758	FBXO5
ENST00000229768	OPRM1
ENST00000229769	FANCE
ENST00000229771	TULP1
ENST00000229794	MAPK14
ENST00000229795	MAPK14
ENST00000229810	RHAG
ENST00000229812	STK38
ENST00000229824	RAB44
ENST00000229854	MCM3
ENST00000229866	RNF8
ENST00000229903	SAYSD1
ENST00000229913	KIF6
ENST00000229922	CAP2
ENST00000229955	GPR63
ENST00000229971	FBXL4
ENST00000230036	GPLD1
ENST00000230048	ACOT13
ENST00000230050	RPS12
ENST00000230053	B3GAT2
ENST00000230056	GMNN
ENST00000230085	SNX3
ENST00000230113	
ENST00000230122	ZBTB24
ENST00000230124	FIG4
ENST00000230173	ADGRG6
ENST00000230256	UNC93A
ENST00000230301	C6orf118
ENST00000230321	MDFI
ENST00000230323	TFEB
ENST00000230340	BYSL
ENST00000230354	TBP
ENST00000230361	GUCA1B
ENST00000230381	PRPH2
ENST00000230402	PPP2R5D
ENST00000230413	MRPL2
ENST00000230418	PTK7
ENST00000230419	PTK7
ENST00000230431	DNPH1
ENST00000230449	EXOC2
ENST00000230461	TMEM30A
ENST00000230480	VEGFA
ENST00000230510	TTK
ENST00000230529	WISP3
ENST00000230538	LAMA4
ENST00000230565	ENPP5
ENST00000230568	LY86
ENST00000230582	PRSS16
ENST00000230588	MEP1A
ENST00000230640	SKIV2L2
ENST00000230658	ISL1
ENST00000230671	SLC6A7
ENST00000230771	HARS2
ENST00000230792	NUDT12
ENST00000230859	PAPD7
ENST00000230882	GHR
ENST00000230895	DAP
ENST00000230901	BRD8
ENST00000230914	MRPS30
ENST00000230990	HBEGF
ENST00000231004	LOX
ENST00000231009	GZMK
ENST00000231021	CDH9
ENST00000231061	SPARC
ENST00000231130	PCDHB3
ENST00000231134	PCDHB5
ENST00000231136	PCDHB6
ENST00000231137	PCDHB7
ENST00000231173	PCDHB15
ENST00000231188	GRM6
ENST00000231198	THG1L
ENST00000231228	IL12B
ENST00000231229	BTNL8
ENST00000231238	TTC1
ENST00000231338	C1QTNF3
ENST00000231368	LNPEP
ENST00000231383	RAD1P1
ENST00000231420	AGXT2
ENST00000231423	PRLR
ENST00000231449	IL4
ENST00000231461	ST8SIA4
ENST00000231484	PCDH12
ENST00000231498	NUP155
ENST00000231504	PPP2CA
ENST00000231509	NR3C1
ENST00000231512	C5orf15
ENST00000231524	TRIM23
ENST00000231526	TRAPPC13
ENST00000231572	RARS
ENST00000231668	BNIP1
ENST00000231706	SLC7A14
ENST00000231721	SEMA3G
ENST00000231749	ZMYND10
ENST00000231751	LTF
ENST00000231790	MLH1
ENST00000231887	EHHADH
ENST00000231948	CRBN
ENST00000232003	HRG
ENST00000232014	BCL6
ENST00000232125	FAM162A
ENST00000232165	UBE3A
ENST00000232217	RBP2
ENST00000232219	RBP1
ENST00000232375	PFKFB4
ENST00000232424	HES1
ENST00000232458	ECT2
ENST00000232461	GNAT1
ENST00000232496	TUSC2
ENST00000232501	NPRL2
ENST00000232508	CYB561D2
ENST00000232519	C3orf14
ENST00000232564	GNB4
ENST00000232603	MORC1
ENST00000232607	UMPS
ENST00000232744	ABTB1
ENST00000232766	KLHL18
ENST00000232854	HEMK1
ENST00000232888	RRP9
ENST00000232892	AADAC
ENST00000232905	EIF1B
ENST00000232974	ZBTB47
ENST00000232975	TNNC1
ENST00000232978	NKTR
ENST00000233025	SPCS1
ENST00000233027	NEK4
ENST00000233047	TMEM159
ENST00000233055	WDFY1
ENST00000233057	EIF2AK2
ENST00000233072	CPS1
ENST00000233078	DAZAP1
ENST00000233084	DDX1
ENST00000233092	FKBP7
ENST00000233099	HEATR5B
ENST00000233114	MDH1
ENST00000233121	MAPRE3
ENST00000233143	TMSB10
ENST00000233146	MSH2
ENST00000233154	NCK2
ENST00000233156	TFPI
ENST00000233190	NDUFS1
ENST00000233202	SLC11A1
ENST00000233242	APOB
ENST00000233330	RTKN
ENST00000233331	INO80B
ENST00000233336	TTL
ENST00000233379	FAHD2A
ENST00000233468	SF3B6
ENST00000233505	CENPA
ENST00000233535	SLC30A3
ENST00000233545	MPV17
ENST00000233557	NRBP1
ENST00000233573	ITGA4
ENST00000233575	SNX17
ENST00000233596	REEP6
ENST00000233607	APC2
ENST00000233609	RPS15
ENST00000233615	WBP1
ENST00000233616	MOGS
ENST00000233623	TTC31
ENST00000233627	NDUFS7
ENST00000233630	PCGF1
ENST00000233638	TLX2
ENST00000233668	DOK1
ENST00000233699	POLE4
ENST00000233710	ACADL
ENST00000233712	EVA1A
ENST00000233714	LANCL1
ENST00000233741	FANCL
ENST00000233809	IGFBP2
ENST00000233813	IGFBP5
ENST00000233826	KCNJ13
ENST00000233836	CCT4P2
ENST00000233838	GGCX
ENST00000233840	NEU2
ENST00000233892	MOB4
ENST00000233893	HSPE1
ENST00000233944	PRKAG3
ENST00000233948	WNT6
ENST00000233954	IL1RL1
ENST00000233957	IL18R1
ENST00000233969	SLC9A2
ENST00000234038	PPP1R7
ENST00000234040	PASK
ENST00000234071	PROC
ENST00000234091	ID2
ENST00000234111	ODC1
ENST00000234115	PLEKHB2
ENST00000234142	GREB1
ENST00000234160	GORASP2
ENST00000234170	CEBPZ
ENST00000234179	PRKD3
ENST00000234195	RMDN2
ENST00000234198	DLX2
ENST00000234256	SLC1A4
ENST00000234296	ORC2
ENST00000234301	COX7A2L
ENST00000234310	PPP3R1
ENST00000234313	PLEK
ENST00000234371	KISS1R
ENST00000234389	GRIN3B
ENST00000234392	VAX2
ENST00000234396	ATP6V1B1
ENST00000234420	MSH6
ENST00000234453	PLEKHA3
ENST00000234454	SPR
ENST00000234549	FAM76A
ENST00000234590	ENO1
ENST00000234626	CDC7
ENST00000234668	SYDE2
ENST00000234677	SARS
ENST00000234701	CLCA1
ENST00000234739	BCL9
ENST00000234816	ANGPTL1
ENST00000234827	TCEANC2
ENST00000234831	TMEM59
ENST00000234875	RPL22
ENST00000234961	OPRD1
ENST00000235090	WDR77
ENST00000235150	RNF19B
ENST00000235180	DLGAP3
ENST00000235290	DLEU2
ENST00000235307	C1orf21
ENST00000235310	MAD2L2
ENST00000235329	MFN2
ENST00000235332	MIIP
ENST00000235345	SLC35D1
ENST00000235372	PRDM2
ENST00000235382	RGS2
ENST00000235453	DENND1B
ENST00000235521	WARS2
ENST00000235532	OSCP1
ENST00000235628	NT5C1A
ENST00000235739	SLAMF1
ENST00000235790	KDM5B
ENST00000235835	AKR7A2
ENST00000235878	GBP3
ENST00000235932	RAB29
ENST00000235933	CD160
ENST00000235958	HMGCL
ENST00000236017	APH1A
ENST00000236040	P3H1
ENST00000236067	ATP6V0B
ENST00000236137	SLC19A2
ENST00000236147	SELL
ENST00000236166	FMO6P
ENST00000236192	VAMP4
ENST00000236255	GRHL3
ENST00000236273	SYF2
ENST00000236342	DHDDS
ENST00000236412	PPP1R8
ENST00000236495	SLC5A9
ENST00000236671	CTSD
ENST00000236693	COLEC11
ENST00000236698	STAG1
ENST00000236709	A4GNT
ENST00000236850	APOA1
ENST00000236877	SLC8A2
ENST00000236914	NR5A2
ENST00000236918	TNNT2
ENST00000236925	CAMSAP2
ENST00000236937	FCGR2B
ENST00000236938	FCRLA
ENST00000236957	EEF1B2
ENST00000236959	ATIC
ENST00000236980	FASTKD2
ENST00000237014	TTR
ENST00000237019	B4GALT6
ENST00000237163	DOPEY1
ENST00000237172	FILIP1
ENST00000237177	CASP8AP2
ENST00000237186	UBE3D
ENST00000237201	SPACA1
ENST00000237247	SGIP1
ENST00000237264	TBPL1
ENST00000237275	ZC2HC1B
ENST00000237281	FBXO30
ENST00000237283	ADAT2
ENST00000237289	TNFAIP3
ENST00000237305	SGK1
ENST00000237353	PMFBP1
ENST00000237380	MED28
ENST00000237449	DNAH6
ENST00000237455	RNF103
ENST00000237500	MYL12B
ENST00000237512	ARMC2
ENST00000237527	GHRH
ENST00000237530	RPN2
ENST00000237536	SOGA1
ENST00000237596	PKD2
ENST00000237612	ABCG2
ENST00000237642	STBD1
ENST00000237653	ADH6
ENST00000237654	CCNI
ENST00000237696	RARRES1
ENST00000237724	RAB3GAP2
ENST00000237822	LDAH
ENST00000237837	FGF23
ENST00000237853	ELL2
ENST00000237858	GLRX
ENST00000237889	NDUFB3
ENST00000237937	ZFAND5
ENST00000238018	GDA
ENST00000238044	C2orf40
ENST00000238081	YWHAQ
ENST00000238091	ITGB1BP1
ENST00000238112	CPSF3
ENST00000238138	PIGZ
ENST00000238146	DDX55
ENST00000238156	CCDC92
ENST00000238181	LGALS8
ENST00000238256	FKBP15
ENST00000238341	CNTRL
ENST00000238379	HDHD3
ENST00000238477	ALG2
ENST00000238483	APC2
ENST00000238497	VPS4B
ENST00000238561	ADCK1
ENST00000238607	PGF
ENST00000238616	NEK9
ENST00000238618	ACYP1
ENST00000238628	IFT43
ENST00000238633	NPC2
ENST00000238647	IRF2BPL
ENST00000238651	ACOT2
ENST00000238667	FLVCR2
ENST00000238671	DLST
ENST00000238682	TGFB3
ENST00000238686	ZC2HC1C
ENST00000238688	SLIRP
ENST00000238709	COQ6
ENST00000238714	PAPOLG
ENST00000238721	TP53I3
ENST00000238738	RHOQ
ENST00000238788	TMEM214
ENST00000238789	ATAD2B
ENST00000238823	FAM98A
ENST00000238831	YIPF4
ENST00000238855	AFTPH
ENST00000238856	AFTPH
ENST00000238875	LGALSL
ENST00000238892	CRIPT
ENST00000238918	ADGRB3
ENST00000238936	TMEM180
ENST00000238961	SLF2
ENST00000238983	LIPF
ENST00000238994	PPP1R3C
ENST00000239007	MXI1
ENST00000239026	HELLS
ENST00000239032	PRLHR
ENST00000239117	KCNIP2
ENST00000239151	HOXB5
ENST00000239165	HOXB7
ENST00000239223	DUSP1
ENST00000239231	PANK3
ENST00000239243	MSX2
ENST00000239367	LRP11
ENST00000239374	CCDC170
ENST00000239440	ARAP3
ENST00000239446	PCDHB10
ENST00000239449	PCDHB14
ENST00000239451	SLC25A2
ENST00000239461	PRRX1
ENST00000239462	TNN
ENST00000239614	MSANTD2
ENST00000239666	PDZD11
ENST00000239690	NUDCD1
ENST00000239830	CCDC77
ENST00000239849	TNFSF11
ENST00000239852	MTRF1
ENST00000239859	CCDC169
ENST00000239860	CCDC169
ENST00000239878	UFM1
ENST00000239882	ELF1
ENST00000239891	ALG5
ENST00000239893	EXOSC8
ENST00000239906	FAM53C
ENST00000239926	MYOT
ENST00000239938	EGR1
ENST00000239940	PFN2
ENST00000239944	SERP1
ENST00000240050	MTERF2
ENST00000240055	NFYB
ENST00000240079	CCDC53
ENST00000240093	FZD3
ENST00000240095	SLC39A14
ENST00000240100	DUSP4
ENST00000240101	DUSP4
ENST00000240123	SORBS3
ENST00000240132	CHRNA2
ENST00000240139	PPP3CC
ENST00000240159	RNF170
ENST00000240185	TARDBP
ENST00000240285	RDH10
ENST00000240304	LUC7L3
ENST00000240306	DLX4
ENST00000240316	COIL
ENST00000240328	TBX2
ENST00000240333	SLC35B1
ENST00000240335	TBX4
ENST00000240361	TEX14
ENST00000240364	FAM117A
ENST00000240423	NCAPH
ENST00000240487	KIAA0922
ENST00000240488	MND1
ENST00000240499	ZNF141
ENST00000240587	TSHZ3
ENST00000240617	PLBD1
ENST00000240618	KLRK1
ENST00000240651	PYROXD1
ENST00000240652	IAPP
ENST00000240719	ZNF549
ENST00000240727	ZSCAN18
ENST00000240731	ZNF211
ENST00000240851	TFG
ENST00000240874	KALRN
ENST00000240922	NAA50
ENST00000241001	PAX6
ENST00000241014	MAPK8IP1
ENST00000241041	PEX16
ENST00000241051	DEPDC7
ENST00000241052	CAT
ENST00000241069	ACHE
ENST00000241071	FBXO24
ENST00000241124	GJB6
ENST00000241125	GJA3
ENST00000241261	TNFSF10
ENST00000241274	SLITRK3
ENST00000241305	CPXM2
ENST00000241312	CSMD2
ENST00000241337	GSTM2
ENST00000241391	GTDC1
ENST00000241416	ACVR2A
ENST00000241436	POLK
ENST00000241453	FLT3
ENST00000241463	RASL11A
ENST00000241502	FYTTD1
ENST00000241527	MTERF4
ENST00000241600	MRPS2
ENST00000241651	MYOG
ENST00000241704	COPA
ENST00000241891	OPN4
ENST00000242057	AHR
ENST00000242059	SCRN1
ENST00000242066	ETV1
ENST00000242067	BBS9
ENST00000242104	OCM
ENST00000242108	EEPD1
ENST00000242140	WIPF3
ENST00000242159	HOXA7
ENST00000242208	INHBA
ENST00000242209	FKBP9
ENST00000242210	NT5C3A
ENST00000242248	POLM
ENST00000242249	RAMP3
ENST00000242257	FTSJ2
ENST00000242261	TWIST1
ENST00000242275	SLC25A51
ENST00000242285	CLTA
ENST00000242310	TAF1L
ENST00000242315	PHF24
ENST00000242317	DNAI1
ENST00000242323	DCAF10
ENST00000242351	ZC3HAV1
ENST00000242375	AKR1D1
ENST00000242465	SRGN
ENST00000242480	EGR2
ENST00000242505	FAM149B1
ENST00000242576	UNG
ENST00000242577	DYNLL1
ENST00000242591	IFT81
ENST00000242592	ACADS
ENST00000242607	HVCN1
ENST00000242719	RNF11
ENST00000242728	BHLHE41
ENST00000242729	SSPN
ENST00000242737	ITPR2
ENST00000242770	STX10
ENST00000242776	DDX39A
ENST00000242783	PKN1
ENST00000242784	C19orf43
ENST00000242786	ADGRE5
ENST00000242804	ZNF442
ENST00000242810	KLHL24
ENST00000242827	EBPL
ENST00000242839	ATP7B
ENST00000242848	ZC3H13
ENST00000242872	CENPK
ENST00000243040	PFDN5
ENST00000243045	ORMDL2
ENST00000243050	NR4A1
ENST00000243052	PDE1B
ENST00000243056	HOXC13
ENST00000243077	LRP1
ENST00000243082	HOXC11
ENST00000243103	HOXC12
ENST00000243112	SMUG1
ENST00000243167	FAAH
ENST00000243186	RHCE
ENST00000243189	RSRP1
ENST00000243213	IL13RA2
ENST00000243219	LAMA4
ENST00000243253	SEC61A1
ENST00000243286	TCEAL3
ENST00000243298	RAB9B
ENST00000243300	NRK
ENST00000243325	RAB9A
ENST00000243326	RIF1
ENST00000243344	TTC21B
ENST00000243346	NMI
ENST00000243347	TNFAIP6
ENST00000243349	ACVR1C
ENST00000243389	SLC36A1
ENST00000243440	BATF3
ENST00000243498	EXOSC9
ENST00000243501	PLA2G12A
ENST00000243562	LTBP4
ENST00000243563	SNRPA
ENST00000243578	B9D2
ENST00000243583	ADCK4
ENST00000243639	ZNF468
ENST00000243643	ZNF415
ENST00000243644	ZNF350
ENST00000243662	RAB38
ENST00000243673	GPR83
ENST00000243706	HAUS3
ENST00000243786	INHA
ENST00000243806	FAM124B
ENST00000243810	SP140L
ENST00000243878	ENKD1
ENST00000243893	UBE2C
ENST00000243903	ACTR5
ENST00000243913	GCNT7
ENST00000243914	CTCFL
ENST00000243918	SYS1
ENST00000243924	PI3
ENST00000243938	WFDC3
ENST00000243964	SLC12A5
ENST00000243967	ARHGAP40
ENST00000243997	ATP5E
ENST00000244007	PLCG1
ENST00000244020	SRSF6
ENST00000244040	RAB22A
ENST00000244043	PTGIS
ENST00000244049	CDH26
ENST00000244050	SNAI1
ENST00000244051	MOCS3
ENST00000244061	RNF114
ENST00000244070	PPP4R1L
ENST00000244137	PEPD
ENST00000244204	NAGK
ENST00000244217	MCEE
ENST00000244221	PAIP2B
ENST00000244227	SNRNP27
ENST00000244230	MPHOSPH10
ENST00000244241	IL17C
ENST00000244289	LIPE
ENST00000244302	HIF3A
ENST00000244303	HIF3A
ENST00000244314	IRGC
ENST00000244321	PINLYP
ENST00000244336	CEACAM8
ENST00000244364	DST
ENST00000244426	FBXO9
ENST00000244458	PACSIN1
ENST00000244496	RRP36
ENST00000244513	BTN1A1
ENST00000244519	BTN3A3
ENST00000244520	SNRPC
ENST00000244527	SLC17A1
ENST00000244533	ABCC10
ENST00000244534	HIST1H1D
ENST00000244537	HIST1H4F
ENST00000244546	PEX6
ENST00000244565	UNC5CL
ENST00000244571	AARS2
ENST00000244573	HIST1H1A
ENST00000244576	ZNF391
ENST00000244645	TCP11
ENST00000244669	APOBEC2
ENST00000244670	KLHDC3
ENST00000244709	TREM1
ENST00000244711	MEA1
ENST00000244728	COL21A1
ENST00000244741	CDKN1A
ENST00000244745	SOX4
ENST00000244751	CPNE5
ENST00000244763	SSR1
ENST00000244766	NRN1
ENST00000244769	ATXN1
ENST00000244776	DEK
ENST00000244777	BLOC1S5
ENST00000244799	OPN5
ENST00000244815	LRRFIP1
ENST00000244820	
ENST00000244869	EREG
ENST00000244930	SCGB2A1
ENST00000245046	EMC3
ENST00000245105	SH3TC1
ENST00000245121	KATNAL2
ENST00000245138	CNOT1
ENST00000245157	BBS2
ENST00000245185	MT2A
ENST00000245206	GOT2
ENST00000245222	SPHK2
ENST00000245304	RAP2A
ENST00000245312	SLC10A2
ENST00000245323	EFNB2
ENST00000245382	C17orf53
ENST00000245407	SLC22A5
ENST00000245414	IRF1
ENST00000245441	NIN
ENST00000245448	ATP5S
ENST00000245451	BMP4
ENST00000245458	RPS29
ENST00000245503	MYH2
ENST00000245539	MRPS7
ENST00000245543	ARMC7
ENST00000245544	NUP85
ENST00000245551	MIF4GD
ENST00000245552	NT5C
ENST00000245564	MSTO1
ENST00000245663	ZBTB46
ENST00000245680	SLC35F5
ENST00000245787	INSIG2
ENST00000245796	PSD4
ENST00000245810	PSPN
ENST00000245812	ALKBH7
ENST00000245816	CLPP
ENST00000245817	TNFSF9
ENST00000245838	THOC2
ENST00000245857	RPL23
ENST00000245865	STRADA
ENST00000245903	CD70
ENST00000245907	C3
ENST00000245908	SH2D3A
ENST00000245912	TNFSF14
ENST00000245923	RTN2
ENST00000245925	EML2
ENST00000245932	VASP
ENST00000245934	SYMPK
ENST00000245957	CFAP61
ENST00000245960	CDC25B
ENST00000245983	GNRH2
ENST00000246015	PSMF1
ENST00000246020	CSTL1
ENST00000246024	TMX4
ENST00000246041	AP5S1
ENST00000246043	RRBP1
ENST00000246069	DSTN
ENST00000246071	SNRPB2
ENST00000246080	TCF15
ENST00000246090	BANF2
ENST00000246100	FAM110A
ENST00000246104	SCRT2
ENST00000246105	DEFB129
ENST00000246108	RAD21L1
ENST00000246112	TLE6
ENST00000246115	S1PR4
ENST00000246117	NCLN
ENST00000246139	CITED1
ENST00000246149	ANKHD1
ENST00000246151	PITHD1
ENST00000246163	MAX
ENST00000246166	FNTB
ENST00000246174	ARMCX5
ENST00000246186	MMP24
ENST00000246190	NECAB3
ENST00000246194	RALY
ENST00000246199	C20orf173
ENST00000246222	BPIFB9P
ENST00000246229	PLAGL2
ENST00000246314	AGO3
ENST00000246337	UROD
ENST00000246421	SLC35E2
ENST00000246489	KLC1
ENST00000246505	PCID2
ENST00000246529	LRFN3
ENST00000246532	IGFLR1
ENST00000246533	CAPNS1
ENST00000246535	PDCD2L
ENST00000246548	UBA2
ENST00000246549	FFAR2
ENST00000246551	HCST
ENST00000246554	COX6B1
ENST00000246657	CCR7
ENST00000246672	NR1D1
ENST00000246747	ARL2
ENST00000246784	BCL2L12
ENST00000246785	BCL2L12
ENST00000246792	RRAS
ENST00000246794	PRRG2
ENST00000246801	TSKS
ENST00000246802	GLTSCR2
ENST00000246841	FLRT1
ENST00000246868	SBDS
ENST00000246891	CSN1S1
ENST00000246895	STATH
ENST00000246896	HTN1
ENST00000246911	IFI35
ENST00000246912	MLX
ENST00000246914	WNK4
ENST00000246949	DNASE1
ENST00000246957	TRAP1
ENST00000247001	SUGP1
ENST00000247003	DDX49
ENST00000247005	GDF1
ENST00000247020	SDF2
ENST00000247026	NSRP1
ENST00000247087	AHDC1
ENST00000247138	SLC35A2
ENST00000247140	PQBP1
ENST00000247153	CFP
ENST00000247161	ELK1
ENST00000247178	ATG14
ENST00000247182	SIX1
ENST00000247191	DLGAP5
ENST00000247194	L3HYPDH
ENST00000247207	HSPA2
ENST00000247219	TBPL2
ENST00000247225	SGPP1
ENST00000247226	PLEKHG3
ENST00000247270	EVI2A
ENST00000247271	OMG
ENST00000247291	AIF1L
ENST00000247295	FAM78A
ENST00000247461	CANX
ENST00000247470	PYCARD
ENST00000247584	HIVEP3
ENST00000247655	COX7C
ENST00000247665	PHPT1
ENST00000247668	TRAF2
ENST00000247706	ABHD8
ENST00000247781	COL14A1
ENST00000247815	HELB
ENST00000247829	TSPAN8
ENST00000247833	RAB3IP
ENST00000247843	YEATS4
ENST00000247866	NDUFB2
ENST00000247883	TAS2R5
ENST00000247930	ZNF777
ENST00000247933	IDUA
ENST00000247956	ZNF317
ENST00000247970	PIN1
ENST00000247977	FBXL12
ENST00000247986	KIF17
ENST00000247992	PLA2G2C
ENST00000248041	CYP4F11
ENST00000248054	SIN3B
ENST00000248070	EPS15L1
ENST00000248071	KLF2
ENST00000248072	OR7C2
ENST00000248073	OR7C1
ENST00000248076	F2RL3
ENST00000248089	HCFC1R1
ENST00000248098	HN1L
ENST00000248104	UNKL
ENST00000248114	GFER
ENST00000248121	SYNGR3
ENST00000248139	RAB40C
ENST00000248142	WDR24
ENST00000248151	TUBBP1
ENST00000248211	ZNF10
ENST00000248228	CLEC4M
ENST00000248244	TICAM1
ENST00000248248	MON1B
ENST00000248306	METTL25
ENST00000248342	EIF3K
ENST00000248378	EMC6
ENST00000248420	CACTIN
ENST00000248437	TUBA4A
ENST00000248444	VIL1
ENST00000248450	AAMP
ENST00000248451	PNKD
ENST00000248484	TNFRSF19
ENST00000248550	PHTF2
ENST00000248553	HSPB1
ENST00000248564	GNG11
ENST00000248566	SHFM1
ENST00000248594	PTPN12
ENST00000248600	STYXL1
ENST00000248633	PEX1
ENST00000248668	LRFN1
ENST00000248701	SPINK2
ENST00000248706	RASL11B
ENST00000248846	TUBGCP6
ENST00000248879	DGCR6L
ENST00000248901	CYTH4
ENST00000248923	GGT1
ENST00000248924	GCAT
ENST00000248929	SGSM3
ENST00000248933	SEZ6L
ENST00000248948	VPREB3
ENST00000248958	SDF2L1
ENST00000248975	YWHAH
ENST00000248980	RFPL2
ENST00000248983	RFPL2
ENST00000249014	CDC42EP1
ENST00000249016	MCHR1
ENST00000249041	GALR3
ENST00000249042	TST
ENST00000249053	IGLL1
ENST00000249064	CCDC117
ENST00000249066	APOL2
ENST00000249071	RAC2
ENST00000249075	LIF
ENST00000249079	C22orf23
ENST00000249116	APOBEC3A
ENST00000249209	EMC4
ENST00000249269	PMPCB
ENST00000249270	DNAJC2
ENST00000249289	ATP6V1F
ENST00000249299	LSM8
ENST00000249330	VGF
ENST00000249344	STRIP2
ENST00000249356	DNAJB9
ENST00000249363	LRRC4
ENST00000249364	CALU
ENST00000249373	SMO
ENST00000249375	IRF5
ENST00000249377	LRRC17
ENST00000249396	SIRT2
ENST00000249440	HOXD3
ENST00000249442	MTX2
ENST00000249499	HOXD9
ENST00000249504	HOXD11
ENST00000249601	ARHGAP22
ENST00000249636	PIAS1
ENST00000249647	SNAP23
ENST00000249700	TMOD2
ENST00000249736	SLTM
ENST00000249749	DLL4
ENST00000249750	ALDH1A2
ENST00000249776	KNSTRN
ENST00000249786	SERF2
ENST00000249806	CLN6
