Geneid	Eff_Size	percentage_gc_content
ENSG00000266767	15258	39.57
ENSG00000266768	197	57.58
ENSG00000266769	133	58.21
ENSG00000266770	515	54.26
ENSG00000266771	207	59.62
ENSG00000266772	199	61
ENSG00000266774	5002	39.67
ENSG00000266775	1541	49.55
ENSG00000266776	125	58.73
ENSG00000266777	5709	58.32
ENSG00000266778	193	29.9
ENSG00000266780	147	58.11
ENSG00000266782	193	69.07
ENSG00000266783	2097	32.6
ENSG00000266786	9586	53.16
ENSG00000266793	127	64.06
ENSG00000266794	595	55.03
ENSG00000266799	169	34.12
ENSG00000266800	165	49.4
ENSG00000266801	4546	39.99
ENSG00000266802	153	59.74
ENSG00000266803	1973	39.46
ENSG00000266804	195	32.65
ENSG00000266805	6969	38.51
ENSG00000266806	1042	44.96
ENSG00000266807	119	35
ENSG00000266808	139	38.57
ENSG00000266809	495	43.15
ENSG00000266814	195	57.14
ENSG00000266816	167	36.9
ENSG00000266817	181	53.85
ENSG00000266818	19122	34.29
ENSG00000266820	9533	44.14
ENSG00000266821	5853	50.8
ENSG00000266822	177	34.83
ENSG00000266824	6465	47.44
ENSG00000266825	195	58.16
ENSG00000266826	2039	48.63
ENSG00000266827	143	55.56
ENSG00000266828	615	53.25
ENSG00000266830	3105	59.24
ENSG00000266832	171	55.81
ENSG00000266835	13779	45.64
ENSG00000266837	171	59.3
ENSG00000266838	145	67.12
ENSG00000266839	559	38.57
ENSG00000266840	20480	37.24
ENSG00000266844	11950	49.8
ENSG00000266846	57908	38.4
ENSG00000266849	131	36.36
ENSG00000266850	185459	38.18
ENSG00000266852	139	48.57
ENSG00000266853	1327	45.48
ENSG00000266854	193	59.79
ENSG00000266855	221	35.14
ENSG00000266857	175	34.09
ENSG00000266858	3595	49.01
ENSG00000266859	175	37.5
ENSG00000266861	177	58.43
ENSG00000266862	199	59
ENSG00000266863	583	51.71
ENSG00000266864	215	26.85
ENSG00000266865	86777	42.22
ENSG00000266868	157	48.1
ENSG00000266869	60221	41.73
ENSG00000266872	1610	50.58
ENSG00000266875	591	55.74
ENSG00000266876	1999	45.7
ENSG00000266877	54949	44.79
ENSG00000266881	103	69.23
ENSG00000266885	7287	45.5
ENSG00000266887	117	55.93
ENSG00000266890	107	79.63
ENSG00000266891	1088	52.57
ENSG00000266893	142133	43.69
ENSG00000266896	3259	40.92
ENSG00000266897	1230	51.19
ENSG00000266899	1900	53.36
ENSG00000266900	3205	34.37
ENSG00000266901	1404	42.64
ENSG00000266903	87978	49.5
ENSG00000266904	23391	44.24
ENSG00000266905	1342	51.77
ENSG00000266906	601	29.9
ENSG00000266907	4691	44.51
ENSG00000266908	4160	48.54
ENSG00000266909	1105	64.38
ENSG00000266910	1467	42.23
ENSG00000266913	65754	50.26
ENSG00000266915	649	52.31
ENSG00000266916	11208	44.46
ENSG00000266918	4523	40.58
ENSG00000266919	187	52.13
ENSG00000266920	2197	58.05
ENSG00000266921	8849	40.23
ENSG00000266922	5313	41.07
ENSG00000266923	64117	38.73
ENSG00000266924	4947	61.09
ENSG00000266925	3037	57.14
ENSG00000266928	19982	44.6
ENSG00000266929	26146	55.06
ENSG00000266931	285	41.96
ENSG00000266932	1975	43.52
ENSG00000266933	18637	59.93
ENSG00000266934	3224	58.76
ENSG00000266936	5460	52.44
ENSG00000266938	1195	45.65
ENSG00000266941	1972	52.81
ENSG00000266943	1537	48.61
ENSG00000266944	1043	57.33
ENSG00000266946	3134	53.34
ENSG00000266947	14327	45.87
ENSG00000266950	9088	45.96
ENSG00000266951	1908	49.96
ENSG00000266952	49381	38
ENSG00000266953	14023	49.9
ENSG00000266954	1408	53.85
ENSG00000266955	1478	49.63
ENSG00000266957	14119	40.45
ENSG00000266958	30085	49.14
ENSG00000266959	307	40.91
ENSG00000266960	1001	44.91
ENSG00000266961	11413	44.39
ENSG00000266962	4625	63.34
ENSG00000266963	1161	67.1
ENSG00000266964	6227	61.09
ENSG00000266965	3397	40.97
ENSG00000266967	17676	48.21
ENSG00000266968	3569	38.32
ENSG00000266969	6953	37.58
ENSG00000266970	14646	53.5
ENSG00000266971	1873	45.46
ENSG00000266973	1370	45.59
ENSG00000266975	3015	51.06
ENSG00000266976	12994	48.27
ENSG00000266977	39950	43.09
ENSG00000266978	33758	52.99
ENSG00000266979	6010	40.84
ENSG00000266980	2130	57.7
ENSG00000266981	3380	37.81
ENSG00000266983	42599	53.2
ENSG00000266984	1335	37.87
ENSG00000266985	3291	55.49
ENSG00000266987	1088	39.92
ENSG00000266988	49117	43.16
ENSG00000266989	1650	55.42
ENSG00000266990	3602	65.26
ENSG00000266992	27787	39.7
ENSG00000266993	7039	42.62
ENSG00000266994	23006	52.47
ENSG00000266995	399	35
ENSG00000266997	42766	40.74
ENSG00000266998	6837	60.54
ENSG00000267000	7097	44.82
ENSG00000267001	22822	60.13
ENSG00000267002	23860	44.38
ENSG00000267004	466	51.89
ENSG00000267005	895	47.54
ENSG00000267006	2351	31.29
ENSG00000267007	1071	64.32
ENSG00000267009	113189	43.93
ENSG00000267011	14368	47.83
ENSG00000267012	22116	43.45
ENSG00000267013	21572	40.22
ENSG00000267014	13419	48.27
ENSG00000267015	4216	38.87
ENSG00000267016	4740	54.81
ENSG00000267019	1119	64.64
ENSG00000267021	159	72.5
ENSG00000267022	65730	41.65
ENSG00000267023	30506	43.99
ENSG00000267024	2603	47.32
ENSG00000267026	30021	45.09
ENSG00000267027	1003	52.09
ENSG00000267028	30803	38.19
ENSG00000267030	1453	63.89
ENSG00000267032	2105	37.7
ENSG00000267033	3760	51.9
ENSG00000267034	2823	41.22
ENSG00000267035	1154	41.24
ENSG00000267036	1741	75.89
ENSG00000267037	1711	53.15
ENSG00000267038	1358	38.35
ENSG00000267039	22556	35.43
ENSG00000267040	41391	44.41
ENSG00000267041	66292	41.15
ENSG00000267042	2599	58.21
ENSG00000267044	1456	53.4
ENSG00000267045	7198	53.29
ENSG00000267046	2459	50.08
ENSG00000267047	34418	50.1
ENSG00000267048	12635	58.45
ENSG00000267049	2311	48.7
ENSG00000267051	12306	39.05
ENSG00000267052	28511	41.52
ENSG00000267053	10762	60.02
ENSG00000267054	970	43.62
ENSG00000267055	35008	38.6
ENSG00000267056	2485	43.04
ENSG00000267057	55432	39.01
ENSG00000267058	12194	39.22
ENSG00000267059	28108	56.31
ENSG00000267060	15201	49.88
ENSG00000267061	5452	42.41
ENSG00000267062	5322	54.47
ENSG00000267063	12044	42.58
ENSG00000267064	3089	50.03
ENSG00000267065	11143	48.29
ENSG00000267066	1593	43.98
ENSG00000267069	3913	49.61
ENSG00000267070	44387	47.65
ENSG00000267072	33611	52.55
ENSG00000267073	1147	66.67
ENSG00000267074	11429	41.81
ENSG00000267075	9163	56.63
ENSG00000267076	859	41.4
ENSG00000267077	1987	65.85
ENSG00000267078	2897	55.35
ENSG00000267079	4089	44
ENSG00000267080	13204	56.18
ENSG00000267081	22099	45.87
ENSG00000267082	13109	54.18
ENSG00000267083	2595	55.32
ENSG00000267084	377	40.21
ENSG00000267085	511	35.16
ENSG00000267088	881	32.88
ENSG00000267089	1640	44.45
ENSG00000267090	1534	70.19
ENSG00000267091	2487	55.39
ENSG00000267092	1045	56.71
ENSG00000267094	23084	39.53
ENSG00000267095	4861	55.19
ENSG00000267096	2239	57.93
ENSG00000267097	60845	42.12
ENSG00000267098	273117	35.51
ENSG00000267099	1231	62.5
ENSG00000267100	3965	51.64
ENSG00000267101	51775	38.6
ENSG00000267102	1253	47.69
ENSG00000267104	58453	45.25
ENSG00000267105	1291	61.15
ENSG00000267106	29264	44.57
ENSG00000267107	50364	43.74
ENSG00000267108	4906	52.44
ENSG00000267109	56819	38.22
ENSG00000267110	6889	62.4
ENSG00000267112	12784	35.21
ENSG00000267113	523	40.84
ENSG00000267114	4324	51.14
ENSG00000267115	1119	42.14
ENSG00000267116	1463	43.99
ENSG00000267117	881	56.46
ENSG00000267119	629	54.92
ENSG00000267120	8105	57.47
ENSG00000267121	35010	48.52
ENSG00000267122	6274	59.09
ENSG00000267123	15939	51.47
ENSG00000267124	1436	66.37
ENSG00000267125	1740	63.01
ENSG00000267127	66644	46.26
ENSG00000267128	16377	52.61
ENSG00000267129	151	50
ENSG00000267130	4755	47.91
ENSG00000267131	39045	53.99
ENSG00000267132	1121	44.92
ENSG00000267133	3817	45.31
ENSG00000267134	321232	38.2
ENSG00000267135	573	50.87
ENSG00000267136	13113	44.44
ENSG00000267137	3712	54.32
ENSG00000267138	2376	49.66
ENSG00000267139	1091	64.69
ENSG00000267140	54524	42.66
ENSG00000267141	2376	61.98
ENSG00000267142	1997	58.06
ENSG00000267143	737	42.99
ENSG00000267144	2224	39.12
ENSG00000267145	721	46.54
ENSG00000267146	1883	39.83
ENSG00000267147	10941	49.64
ENSG00000267148	373	64.71
ENSG00000267149	27606	51.22
ENSG00000267150	2169	46.54
ENSG00000267151	6999	44.92
ENSG00000267152	3417	35.52
ENSG00000267153	2509	56.73
ENSG00000267154	573	51.92
ENSG00000267156	1473	38.53
ENSG00000267157	2195	65.14
ENSG00000267159	886	61
ENSG00000267160	5137	29.78
ENSG00000267162	947	53.16
ENSG00000267165	1890	46.49
ENSG00000267166	7649	51.91
ENSG00000267168	6023	49.68
ENSG00000267169	37274	55.96
ENSG00000267170	875	40.18
ENSG00000267172	5185	37.06
ENSG00000267173	72474	39.01
ENSG00000267174	24349	47.83
ENSG00000267175	157613	41.07
ENSG00000267177	1753	44.17
ENSG00000267178	649	46.77
ENSG00000267179	56434	44.46
ENSG00000267180	397	52.76
ENSG00000267182	419	59.52
ENSG00000267184	361	40.88
ENSG00000267185	955	42.47
ENSG00000267187	1141	45.53
ENSG00000267188	56587	42.09
ENSG00000267189	619	46.13
ENSG00000267190	847	54.72
ENSG00000267191	25061	40.01
ENSG00000267192	1464	34.65
ENSG00000267193	78579	43.89
ENSG00000267194	5007	36.86
ENSG00000267195	219	73.64
ENSG00000267196	1611	47.53
ENSG00000267197	1018	49.4
ENSG00000267198	19704	44.53
ENSG00000267199	14743	44.79
ENSG00000267200	201	65.35
ENSG00000267201	3621	53.65
ENSG00000267202	3676	61.53
ENSG00000267203	457	37.99
ENSG00000267204	6736	47.61
ENSG00000267205	3233	55.27
ENSG00000267206	6198	64.85
ENSG00000267207	35915	37.46
ENSG00000267209	3608	37.11
ENSG00000267211	3186	49.16
ENSG00000267212	950	52.4
ENSG00000267213	16482	44.48
ENSG00000267214	1349	49.22
ENSG00000267215	3968	44.67
ENSG00000267216	40458	47.15
ENSG00000267218	1877	62.09
ENSG00000267219	11641	49.68
ENSG00000267220	20297	44.92
ENSG00000267221	3165	53.97
ENSG00000267222	1367	38.89
ENSG00000267223	9469	53.85
ENSG00000267224	929	32.04
ENSG00000267225	11578	42.24
ENSG00000267226	3077	58.21
ENSG00000267227	1225	55.79
ENSG00000267228	42223	39.46
ENSG00000267231	840	55.93
ENSG00000267232	1557	55.37
ENSG00000267233	2354	45.93
ENSG00000267234	1112	48
ENSG00000267235	2640	42.96
ENSG00000267238	2133	48.29
ENSG00000267239	14679	44.64
ENSG00000267240	4836	39.5
ENSG00000267241	6472	44.96
ENSG00000267243	296388	42.75
ENSG00000267244	4907	64.55
ENSG00000267245	727	59.34
ENSG00000267246	9783	44.88
ENSG00000267247	1647	54.77
ENSG00000267248	10675	47.27
ENSG00000267249	1439	36.39
ENSG00000267250	4791	44.03
ENSG00000267251	21544	48.68
ENSG00000267252	20396	41.16
ENSG00000267253	4245	44.14
ENSG00000267254	32103	40.52
ENSG00000267255	1814	54.82
ENSG00000267257	5690	47.39
ENSG00000267258	943	47.46
ENSG00000267259	5383	47.1
ENSG00000267260	5975	45.82
ENSG00000267261	36441	50.51
ENSG00000267262	9733	49.32
ENSG00000267263	2745	54.2
ENSG00000267264	1045	43.98
ENSG00000267265	43267	49.09
ENSG00000267268	63259	41.83
ENSG00000267269	3122	41.34
ENSG00000267270	35097	48.33
ENSG00000267271	667	50.3
ENSG00000267272	46150	45.03
ENSG00000267273	12057	41.26
ENSG00000267274	13890	45.7
ENSG00000267275	41958	50.42
ENSG00000267277	7494	50.08
ENSG00000267278	24480	54.51
ENSG00000267279	22369	41.54
ENSG00000267280	19305	62.75
ENSG00000267281	121981	42.98
ENSG00000267282	9275	51.75
ENSG00000267283	1904	62.78
ENSG00000267284	68929	39.1
ENSG00000267285	1728	45.71
ENSG00000267286	2681	54.2
ENSG00000267287	18708	59.04
ENSG00000267288	5165	58.56
ENSG00000267289	1684	51.87
ENSG00000267291	5864	52.44
ENSG00000267292	727	46.43
ENSG00000267293	3047	44.95
ENSG00000267295	7463	60.06
ENSG00000267296	4395	61.87
ENSG00000267298	1117	31.13
ENSG00000267299	16800	47.6
ENSG00000267301	925	49.46
ENSG00000267302	34277	41.59
ENSG00000267303	7057	57.1
ENSG00000267304	2195	64.29
ENSG00000267305	9935	46.91
ENSG00000267308	9477	47.33
ENSG00000267309	2783	57.69
ENSG00000267310	1873	39.06
ENSG00000267311	2452	38.36
ENSG00000267312	2139	42.24
ENSG00000267313	171582	37.55
ENSG00000267314	10446	53.81
ENSG00000267315	525	40.3
ENSG00000267316	8724	41.73
ENSG00000267317	1821	56.31
ENSG00000267318	32674	39.35
ENSG00000267319	569	45.26
ENSG00000267320	70654	42.27
ENSG00000267321	7970	44.52
ENSG00000267322	39629	43.78
ENSG00000267323	1565	59.51
ENSG00000267324	8783	62
ENSG00000267325	9128	43.02
ENSG00000267327	131433	37.83
ENSG00000267328	1584	57.41
ENSG00000267332	963	49.3
ENSG00000267333	3573	45.65
ENSG00000267334	2055	49.61
ENSG00000267335	14728	56.91
ENSG00000267336	2125	41.2
ENSG00000267337	210528	37.08
ENSG00000267338	1490	37.25
ENSG00000267339	9926	43.18
ENSG00000267340	395	50.51
ENSG00000267341	5560	44.93
ENSG00000267342	4507	60.41
ENSG00000267343	6809	41.14
ENSG00000267344	1002	56.78
ENSG00000267345	4064	43.92
ENSG00000267346	923	52.81
ENSG00000267348	14883	50.44
ENSG00000267349	901	37.47
ENSG00000267352	1859	59.89
ENSG00000267353	4393	43.65
ENSG00000267354	43707	43.13
ENSG00000267355	1508	48.14
ENSG00000267356	1201	33.87
ENSG00000267359	2019	39.54
ENSG00000267360	119147	40.84
ENSG00000267361	2421	42.61
ENSG00000267363	1810	47.57
ENSG00000267364	12112	42.74
ENSG00000267365	4883	47.38
ENSG00000267366	1135	44.84
ENSG00000267368	7108	57.17
ENSG00000267369	1915	49.37
ENSG00000267370	1423	32.16
ENSG00000267371	963	59.54
ENSG00000267372	2859	60.05
ENSG00000267373	860	50.2
ENSG00000267374	596176	37.1
ENSG00000267375	9975	49.54
ENSG00000267376	305	47.06
ENSG00000267378	11171	36.79
ENSG00000267379	6258	56.73
ENSG00000267382	44542	34.56
ENSG00000267383	199612	41.21
ENSG00000267384	353	60.45
ENSG00000267385	13443	55.08
ENSG00000267387	2691	55.94
ENSG00000267388	4151	46.48
ENSG00000267389	7251	52.08
ENSG00000267390	15086	41.39
ENSG00000267391	12012	42.89
ENSG00000267392	20524	43.53
ENSG00000267393	4520	44.12
ENSG00000267394	18211	56.66
ENSG00000267395	5735	67.02
ENSG00000267396	2187	48.52
ENSG00000267397	3217	37.35
ENSG00000267398	968	50.23
ENSG00000267399	2521	40.46
ENSG00000267400	755	47.97
ENSG00000267401	7386	37.3
ENSG00000267402	4662	34.16
ENSG00000267404	2051	44.44
ENSG00000267405	3623	47.65
ENSG00000267406	1734	48.25
ENSG00000267407	13318	45.75
ENSG00000267408	1599	54.4
ENSG00000267409	2141	57.1
ENSG00000267412	3415	55.85
ENSG00000267413	84781	37.24
ENSG00000267414	4855	47.19
ENSG00000267415	373	50.27
ENSG00000267416	10085	43.52
ENSG00000267417	1372	50.82
ENSG00000267418	1013	48.68
ENSG00000267419	60652	41.25
ENSG00000267420	5580	49.17
ENSG00000267421	3524	47.19
ENSG00000267422	14611	43.57
ENSG00000267423	10069	41.31
ENSG00000267424	8011	52.67
ENSG00000267425	12022	36.75
ENSG00000267426	36546	55.43
ENSG00000267428	613	38.11
ENSG00000267429	2205	48.41
ENSG00000267430	2305	48.83
ENSG00000267432	23672	56.75
ENSG00000267433	347	78.16
ENSG00000267436	13935	60.24
ENSG00000267437	13280	41.38
ENSG00000267439	8398	51.77
ENSG00000267440	26160	50.25
ENSG00000267441	1177	59.93
ENSG00000267443	2113	59.81
ENSG00000267444	1621	58.45
ENSG00000267446	1041	60.82
ENSG00000267448	6698	47.59
ENSG00000267449	747	49.9
ENSG00000267450	1521	52.83
ENSG00000267452	13490	45.39
ENSG00000267453	13425	47.42
ENSG00000267454	7553	45.46
ENSG00000267455	1646	55.7
ENSG00000267456	769	39.22
ENSG00000267457	1087	33.46
ENSG00000267458	639	52.43
ENSG00000267459	1511	42.2
ENSG00000267461	25445	42.93
ENSG00000267462	5739	42.01
ENSG00000267463	1007	34.72
ENSG00000267465	7363	45.2
ENSG00000267466	7094	51.46
ENSG00000267467	3999	54.25
ENSG00000267469	1378	53.99
ENSG00000267470	42994	41.03
ENSG00000267471	697	32.95
ENSG00000267472	1351	72.93
ENSG00000267474	1854	46.17
ENSG00000267475	5229	46.98
ENSG00000267476	80787	38.59
ENSG00000267477	40185	54.81
ENSG00000267478	2935	62.13
ENSG00000267480	1530	46.22
ENSG00000267481	2697	40.74
ENSG00000267482	187	43.62
ENSG00000267484	1086	48.26
ENSG00000267486	835	42.82
ENSG00000267487	517	47.1
ENSG00000267489	59719	43.65
ENSG00000267490	2061	39.39
ENSG00000267491	2706	54.03
ENSG00000267492	331	38.55
ENSG00000267493	3421	65.61
ENSG00000267496	1546	61.24
ENSG00000267497	3917	49.21
ENSG00000267498	3397	43.86
ENSG00000267500	5920	43.51
ENSG00000267501	3723	54.39
ENSG00000267503	4301	44.35
ENSG00000267504	2201	46.96
ENSG00000267505	1837	49.92
ENSG00000267506	21382	52.8
ENSG00000267507	1621	51.32
ENSG00000267508	26176	41.87
ENSG00000267509	60739	39.36
ENSG00000267510	3372	39.82
ENSG00000267511	1291	39.63
ENSG00000267512	1988	61.01
ENSG00000267513	607	43.75
ENSG00000267515	1191	44.46
ENSG00000267517	971	48.96
ENSG00000267518	641	57.01
ENSG00000267519	3547	55.64
ENSG00000267520	11403	37.93
ENSG00000267521	1921	56.5
ENSG00000267522	13778	47.25
ENSG00000267523	13375	55.63
ENSG00000267524	1663	52.28
ENSG00000267526	3225	38.22
ENSG00000267528	70352	46.16
ENSG00000267529	3395	51.71
ENSG00000267530	3195	54.26
ENSG00000267532	7683	55.83
ENSG00000267533	2392	67.39
ENSG00000267534	13419	56.78
ENSG00000267535	12707	48.66
ENSG00000267537	46109	42.84
ENSG00000267541	449	49.33
ENSG00000267543	1445	46.92
ENSG00000267544	823	43.69
ENSG00000267545	23172	49.57
ENSG00000267546	13509	47.35
ENSG00000267547	1073	44.69
ENSG00000267549	29121	42.19
ENSG00000267550	691	52.02
ENSG00000267551	15918	53.6
ENSG00000267552	30108	41.87
ENSG00000267554	1119	46.43
ENSG00000267555	2308	51.07
ENSG00000267557	7485	47.52
ENSG00000267558	278	45.39
ENSG00000267559	49071	43.02
ENSG00000267560	1599	38.84
ENSG00000267561	178208	39.07
ENSG00000267563	1165	55.05
ENSG00000267564	41892	38.65
ENSG00000267565	3817	36.11
ENSG00000267567	1813	48.07
ENSG00000267568	19808	51.85
ENSG00000267570	1675	67.06
ENSG00000267571	2910	52.76
ENSG00000267573	2915	56.58
ENSG00000267574	592	47.81
ENSG00000267575	130541	43.58
ENSG00000267576	2945	47.16
ENSG00000267577	20244	53.91
ENSG00000267579	9942	40.89
ENSG00000267580	1893	56.11
ENSG00000267581	61287	41.76
ENSG00000267582	719	59.17
ENSG00000267583	24135	43.31
ENSG00000267585	1073	52.89
ENSG00000267586	541952	37.87
ENSG00000267587	1871	48.68
ENSG00000267589	1122	52.06
ENSG00000267590	503	55.56
ENSG00000267591	841	44.42
ENSG00000267592	449	68.44
ENSG00000267593	20962	45.24
ENSG00000267594	21248	46.4
ENSG00000267595	159	35
ENSG00000267597	1483	55.8
ENSG00000267598	2068	69.63
ENSG00000267599	1071	51.99
ENSG00000267601	733	56.68
ENSG00000267603	17981	38.07
ENSG00000267604	2372	42.63
ENSG00000267605	8360	57.56
ENSG00000267606	14600	40.14
ENSG00000267607	6437	56.63
ENSG00000267609	3523	59.59
ENSG00000267610	3165	60.33
ENSG00000267611	373	40.11
ENSG00000267612	1690	45.74
ENSG00000267614	591	40.17
ENSG00000267615	1540	43.4
ENSG00000267617	9811	50.01
ENSG00000267618	112146	44.43
ENSG00000267620	3235	41.1
ENSG00000267623	83717	40.14
ENSG00000267624	581	57.04
ENSG00000267625	723	48.24
ENSG00000267626	4949	49.84
ENSG00000267627	15046	39.38
ENSG00000267628	2007	39.45
ENSG00000267629	24030	56.57
ENSG00000267630	11052	40.35
ENSG00000267631	2114	63.61
ENSG00000267632	3471	50.58
ENSG00000267633	3081	48.43
ENSG00000267634	1475	45.53
ENSG00000267636	5751	43.71
ENSG00000267637	445	21.08
ENSG00000267638	5042	54.91
ENSG00000267640	10631	41.97
ENSG00000267641	2584	54.22
ENSG00000267642	28556	36.14
ENSG00000267643	1622	47.21
ENSG00000267644	1441	35.78
ENSG00000267645	36209	51.83
ENSG00000267646	5029	43.58
ENSG00000267647	659	39.39
ENSG00000267648	1741	48.45
ENSG00000267649	6533	48.38
ENSG00000267650	2333	55.87
ENSG00000267651	4247	44.3
ENSG00000267652	467	35.9
ENSG00000267653	25200	40.39
ENSG00000267654	10500	43.8
ENSG00000267655	1427	40.34
ENSG00000267656	1419	53.52
ENSG00000267658	1797	61.4
ENSG00000267659	175772	41.29
ENSG00000267661	967	46.95
ENSG00000267662	69473	47.93
ENSG00000267663	933	53.53
ENSG00000267664	1087	38.86
ENSG00000267665	14207	52.05
ENSG00000267666	7900	54.96
ENSG00000267667	5546	38.24
ENSG00000267669	5335	43.23
ENSG00000267670	1220	57.89
ENSG00000267672	2447	41.34
ENSG00000267673	7341	52.77
ENSG00000267674	2580	35.7
ENSG00000267675	1509	57.29
ENSG00000267676	7068	61.04
ENSG00000267677	26466	41.03
ENSG00000267678	303	44.74
ENSG00000267679	2779	54.59
ENSG00000267680	22651	39.97
ENSG00000267681	599	47
ENSG00000267682	882	51.38
ENSG00000267683	3505	43.13
ENSG00000267684	1876	40.14
ENSG00000267685	1119	63.75
ENSG00000267686	36733	37.6
ENSG00000267687	1081	41.22
ENSG00000267688	1484	59.23
ENSG00000267689	389	43.59
ENSG00000267690	10249	48.16
ENSG00000267691	2937	55.41
ENSG00000267692	253	43.31
ENSG00000267693	517	48.65
ENSG00000267694	10301	43.95
ENSG00000267695	11843	41.13
ENSG00000267696	8595	41.02
ENSG00000267697	353	35.59
ENSG00000267698	32107	51.74
ENSG00000267699	91430	41.11
ENSG00000267702	8429	48.47
ENSG00000267703	3039	51.04
ENSG00000267704	3125	46.9
ENSG00000267705	2344	40.52
ENSG00000267706	10273	59.88
ENSG00000267707	4431	41.41
ENSG00000267708	6846	42.65
ENSG00000267709	11960	49.57
ENSG00000267710	39896	45.68
ENSG00000267711	2522	35.04
ENSG00000267712	57638	38.83
ENSG00000267713	1103	47.45
ENSG00000267714	4053	58.32
ENSG00000267716	1339	38.81
ENSG00000267717	1865	41.74
ENSG00000267719	9288	56.79
ENSG00000267722	3985	39.35
ENSG00000267723	39643	50.64
ENSG00000267724	4233	39.49
ENSG00000267725	517	49.42
ENSG00000267726	2057	40.13
ENSG00000267727	1143	72.96
ENSG00000267729	678	55.81
ENSG00000267731	5837	32.82
ENSG00000267732	5063	42.8
ENSG00000267733	23766	41.49
ENSG00000267734	3438	38.32
ENSG00000267735	3575	52.31
ENSG00000267736	1267	45.11
ENSG00000267737	33214	53.71
ENSG00000267740	39809	55.09
ENSG00000267741	927	43.75
ENSG00000267742	1327	44.88
ENSG00000267743	6430	42.11
ENSG00000267744	1483	41.64
ENSG00000267745	4296	41.72
ENSG00000267746	2303	55.43
ENSG00000267747	66114	49.07
ENSG00000267748	16305	53.37
ENSG00000267749	4031	57.64
ENSG00000267750	21144	52.53
ENSG00000267751	5881	53.95
ENSG00000267752	991	51.41
ENSG00000267755	1193	58.56
ENSG00000267756	1659	43.37
ENSG00000267757	2581	61.4
ENSG00000267758	1716	38.82
ENSG00000267760	3927	49.35
ENSG00000267761	310222	44.38
ENSG00000267762	15309	50.56
ENSG00000267764	9596	51.09
ENSG00000267765	16998	54.48
ENSG00000267766	413	45.41
ENSG00000267767	46553	41.72
ENSG00000267768	397	30.15
ENSG00000267769	1782	59.23
ENSG00000267770	1163	50
ENSG00000267771	221	42.34
ENSG00000267772	22722	44.46
ENSG00000267773	977	59.71
ENSG00000267774	2733	62.25
ENSG00000267775	1769	48.02
ENSG00000267776	1161	36.66
ENSG00000267777	40824	40.11
ENSG00000267778	2187	59.6
ENSG00000267779	32856	44.93
ENSG00000267780	24330	52.31
ENSG00000267781	929	39.14
ENSG00000267782	3244	49.68
ENSG00000267783	746	43.98
ENSG00000267784	7179	36.77
ENSG00000267786	12577	52.03
ENSG00000267787	100621	42.87
ENSG00000267788	517	50.97
ENSG00000267789	11198	46.38
ENSG00000267790	7968	55.84
ENSG00000267791	588	62.15
ENSG00000267792	655	47.87
ENSG00000267793	1139	35.26
ENSG00000267794	215	60.19
ENSG00000267795	9856	53.19
ENSG00000267796	8978	54.65
ENSG00000267797	1717	43.89
ENSG00000267799	3459	44.42
ENSG00000267800	545	41.76
ENSG00000267801	6349	65.2
ENSG00000267808	2363	43.23
ENSG00000267809	1813	49.39
ENSG00000267811	973	58.73
ENSG00000267815	974	56.37
ENSG00000267827	41584	43.39
ENSG00000267828	203	41.18
ENSG00000267834	993	54.93
ENSG00000267838	1759	50.68
ENSG00000267852	4880	51.66
ENSG00000267855	14041	52.37
ENSG00000267857	1215	60.53
ENSG00000267858	18636	55.08
ENSG00000267868	2593	53.97
ENSG00000267871	13852	45.15
ENSG00000267872	4187	45.56
ENSG00000267874	1131	48.69
ENSG00000267879	44455	50.66
ENSG00000267881	53386	45.9
ENSG00000267882	4505	51.93
ENSG00000267886	26127	45.02
ENSG00000267890	1354	60.9
ENSG00000267892	3159	53.04
ENSG00000267895	741	50.94
ENSG00000267896	1180	63.03
ENSG00000267898	2129	57.69
ENSG00000267904	1247	47.01
ENSG00000267905	3860	56.15
ENSG00000267908	4930	51.25
ENSG00000267909	9152	62.35
ENSG00000267919	1083	47.05
ENSG00000267920	2447	36.03
ENSG00000267922	95428	43.26
ENSG00000267924	59393	39.68
ENSG00000267927	6422	48.79
ENSG00000267934	10267	39.75
ENSG00000267938	1615	49.06
ENSG00000267939	7717	46.55
ENSG00000267940	2705	39.02
ENSG00000267943	9728	49.34
ENSG00000267952	13204	52.57
ENSG00000267959	169	70.59
ENSG00000267961	1813	58.43
ENSG00000267968	20951	49.8
ENSG00000267978	7721	58.2
ENSG00000267980	1597	59.15
ENSG00000267984	8343	51.02
ENSG00000267986	1943	48.59
ENSG00000267990	1085	61.2
ENSG00000267992	1684	50.45
ENSG00000268001	4493	38.3
ENSG00000268006	17240	49.65
ENSG00000268009	11063	44.95
ENSG00000268015	10190	47.89
ENSG00000268020	1679	37.74
ENSG00000268027	11710	41.63
ENSG00000268030	5786	51.95
ENSG00000268034	1493	50.07
ENSG00000268036	283	57.04
ENSG00000268038	9526	54.52
ENSG00000268041	2285	60.61
ENSG00000268043	64730	43.89
ENSG00000268047	2564	56.13
ENSG00000268049	2758	61.68
ENSG00000268050	2464	64.95
ENSG00000268051	1544	42.64
ENSG00000268053	4700	38.85
ENSG00000268055	2163	53.16
ENSG00000268056	15958	48.95
ENSG00000268058	1111	35.79
ENSG00000268061	19209	56.9
